high_activity,packets_ratio,source_port,low_activity,bytes_ratio,destination_port,nat_destination_port,elapsed_time_(sec),nat_source_port,burst_transfer,bytes_per_sec,action
0,0.75,35145,0,0.41833466773418737,443,443,120,40787,0,29.516666420694445,allow
0,0.875,51765,0,0.46799224054316196,443,443,135,19120,0,22.414814648779153,allow
0,0.8571428571428571,57626,0,0.49457784663051896,443,443,120,3957,0,32.14999973208334,allow
0,2.0,53688,0,70.0,17106,17106,8,21939,0,8.749998906250138,allow
0,1.0,54455,0,1.0962962962962963,443,443,27,48160,0,10.444444057613183,allow
0,1.1111111111111112,56673,0,0.19067947349697617,443,443,26,23897,0,257.42306702218974,allow
0,0.5,58209,0,0.4942528735632184,53,53,30,48023,0,8.633333045555565,allow
0,0.5,45325,0,0.8571428571428571,53,53,30,64530,0,5.59999981333334,allow
0,0.75,55647,0,0.7734806629834254,61042,61042,7,18333,0,45.7142791836744,allow
0,2.0,53687,0,70.0,51471,51471,8,3936,0,8.749998906250138,allow
0,0.8333333333333334,60281,0,1.6122448979591837,80,80,16,39760,0,71.93749550390653,allow
0,0.5,64910,0,0.4942528735632184,53,53,30,52147,0,8.633333045555565,allow
0,0.6666666666666666,27005,0,0.08061420345489444,27016,27016,31,48849,0,54.45161114672222,allow
0,0.6666666666666666,27005,0,0.08020369191597708,27016,27016,31,24190,0,54.70967565452659,allow
0,1.0,41230,0,78.0,443,443,5,13536,0,15.599996880000624,allow
0,0.6995884773662552,35756,0,0.050995523822442074,80,80,31,35756,1,11747.41897588971,allow
0,1.3888888888888888,51240,0,0.9411764705882353,443,443,16,5101,0,604.2499622343773,allow
0,0.6666666666666666,39387,0,0.5185185185185185,443,443,26,57166,0,7.846153544378709,allow
0,1.1578947368421053,51241,0,0.44822644213543533,443,443,16,60698,0,505.1874684257832,allow
0,1.2,40358,0,1.28,443,443,16,63081,0,39.12499755468765,allow
0,1.0,56788,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,61384,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,50090,0,66.0,50265,0,0,0,0,66000000.0,deny
0,1.0,62872,0,62.0,50584,0,0,0,0,62000000.0,deny
0,1.0,33193,0,62.0,50584,0,0,0,0,62000000.0,deny
0,1.0,61381,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,61375,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56467,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56784,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,10000,0,62.0,10214,0,0,0,0,62000000.0,deny
0,1.0,61053,0,66.0,44847,0,0,0,0,66000000.0,deny
0,1.0,56464,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,2422,0,62.0,50584,0,0,0,0,62000000.0,deny
0,1.0,61370,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,443,0,83.0,20087,0,0,0,0,83000000.0,deny
0,1.0,61368,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,61365,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,61366,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,52430,0,62.0,35440,0,0,0,0,62000000.0,deny
0,1.0,56778,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,26333,0,60.0,23,0,0,0,0,60000000.0,deny
0,1.0,56776,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56774,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56773,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56460,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56769,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56768,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56767,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56458,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,39056,0,62.0,22114,0,0,0,0,62000000.0,deny
0,1.0,56456,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,61361,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,61360,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,61363,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56764,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,61355,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56761,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,45654,0,60.0,67,0,0,0,0,60000000.0,deny
0,1.0,56759,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56757,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56755,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,31330,0,145.0,15503,0,0,0,0,145000000.0,deny
0,1.0,56449,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,28897,0,66.0,35440,0,0,0,0,66000000.0,deny
0,1.0,60168,0,66.0,35440,0,0,0,0,66000000.0,deny
0,1.0,56447,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,65064,0,66.0,30188,0,0,0,0,66000000.0,deny
0,1.0,61350,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56446,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56445,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,61341,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,61338,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56444,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56442,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56438,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,7273,0,66.0,64147,0,0,0,0,66000000.0,deny
0,1.0,20005,0,62.0,37965,0,0,0,0,62000000.0,deny
0,1.0,56745,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56426,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56425,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56423,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,60126,0,66.0,35440,0,0,0,0,66000000.0,deny
0,1.0,56415,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56416,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,6881,0,146.0,21416,0,0,0,0,146000000.0,deny
0,1.0,32727,0,60.0,23,0,0,0,0,60000000.0,deny
0,1.0,56737,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,61327,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,52200,0,60.0,23,0,0,0,0,60000000.0,deny
0,1.0,56734,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.1,45342,0,1.3861584754262788,443,443,21,2921,0,113.23808984580523,allow
0,1.0,10775,0,66.0,35440,0,0,0,0,66000000.0,deny
0,1.0,28764,0,60.0,2323,0,0,0,0,60000000.0,deny
0,1.0,56404,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,51910,0,62.0,37965,0,0,0,0,62000000.0,deny
0,1.0,40185,0,66.0,64147,0,0,0,0,66000000.0,deny
0,1.0,33012,0,145.0,50265,0,0,0,0,145000000.0,deny
0,1.0,65526,0,66.0,28793,0,0,0,0,66000000.0,deny
0,1.0,14350,0,146.0,56205,0,0,0,0,146000000.0,deny
0,1.0,56719,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,63779,0,62.0,26467,0,0,0,0,62000000.0,deny
0,1.0,52282,0,66.0,37965,0,0,0,0,66000000.0,deny
0,1.0,56399,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,38093,0,146.0,11392,0,0,0,0,146000000.0,deny
0,1.0,56390,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56391,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56389,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,61318,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,61315,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,61316,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56369,0,62.0,22114,0,0,0,0,62000000.0,deny
0,1.0,1523,0,60.0,22,0,0,0,0,60000000.0,deny
0,1.0,56387,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56706,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56710,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56709,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56707,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56704,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56712,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56711,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56705,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56383,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,45682,0,62.0,1,0,0,0,0,62000000.0,deny
0,1.0,41022,0,157.0,30975,0,0,0,0,157000000.0,deny
0,1.0,52144,0,62.0,49344,0,0,0,0,62000000.0,deny
0,1.0,59435,0,66.0,37807,0,0,0,0,66000000.0,deny
0,1.0,31995,0,146.0,61689,0,0,0,0,146000000.0,deny
0,1.0,56377,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,61307,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,61301,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,9473,0,66.0,26467,0,0,0,0,66000000.0,deny
0,1.0,56690,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56691,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56689,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,36227,0,60.0,23,0,0,0,0,60000000.0,deny
0,1.0,61298,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56370,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,52830,0,146.0,22114,0,0,0,0,146000000.0,deny
0,1.0,56367,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,61295,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,61294,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,61292,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,61288,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56752,0,66.0,44847,0,0,0,0,66000000.0,deny
0,1.0,17532,0,60.0,23,0,0,0,0,60000000.0,deny
0,1.0,56363,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,56362,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,33595,0,60.0,23,0,0,0,0,60000000.0,deny
0,1.0,26799,0,146.0,6881,0,0,0,0,146000000.0,deny
0,1.0,56358,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,51412,0,62.0,51505,0,0,0,0,62000000.0,deny
0,0.9166666666666666,45405,0,0.6471745853247118,161,0,30,0,0,195.26666015777798,allow
0,0.5,32833,0,0.6285714285714286,53,53,30,32833,0,7.566666414444453,allow
0,1.2264150943396226,22199,0,0.19003087386460243,443,443,31,22199,0,2573.774110523416,allow
0,1.25,22773,0,0.15909844216108718,443,443,31,22773,0,225.58063788449553,allow
0,1.0163934426229508,54553,0,5.933049300060865,443,443,329,44028,0,207.7355616786153,allow
0,2.0,56840,0,70.0,20413,20413,8,10874,0,8.749998906250138,allow
0,0.6788990825688074,35753,0,0.07669424623745535,80,80,30,35753,0,5296.3331567888945,allow
0,0.8536585365853658,60374,0,0.06748521563536708,80,80,33,60374,0,3588.2726185371935,allow
0,1.0,27331,0,1.3622641509433961,443,443,147,27331,0,8.510204023740108,allow
0,1.0,26961,0,1.3622641509433961,443,443,147,26961,0,8.510204023740108,allow
0,0.9615384615384616,56680,0,0.6516440802605316,161,0,30,0,0,524.0333158655561,allow
0,0.8333333333333334,51385,0,0.7322363500373972,161,161,30,51385,0,77.16666409444453,allow
0,1.0,8069,0,0.918918918918919,80,80,84,8069,0,7.5952380048185955,allow
0,1.5,56976,0,1.8666666666666667,80,80,35,37703,0,6.114285539591842,allow
0,1.0,8389,0,1.7085987261146496,80,80,84,8389,0,20.238094997165536,allow
0,0.7931034482758621,62440,0,0.3314436885865457,443,443,45,45155,0,626.2888749713584,allow
0,1.0,26504,0,1.3622641509433961,443,443,147,26504,0,8.510204023740108,allow
0,0.5,39287,0,0.8773584905660378,53,53,30,1937,0,6.599999780000007,allow
0,0.8,45000,0,0.8413223140495868,443,443,16,43427,0,139.18749130078177,allow
0,1.5,56978,0,1.8666666666666667,80,80,35,63683,0,6.114285539591842,allow
0,1.0,49181,0,66.0,2710,2710,5,52440,0,13.199997360000527,allow
0,1.0,27008,0,1.3622641509433961,443,443,147,27008,0,8.510204023740108,allow
0,0.3299304952215465,39915,0,0.017283133807613815,443,443,50,44120,1,138443.11723113767,allow
0,1.0,43310,0,60.0,443,443,5,13938,0,11.99999760000048,allow
0,0.75,10344,0,0.11692205196535643,80,80,16,10344,0,419.06247380859537,allow
0,1.5,56975,0,1.8666666666666667,80,80,35,23804,0,6.114285539591842,allow
0,1.5,56988,0,1.8666666666666667,80,80,35,5679,0,6.114285539591842,allow
0,0.16666666666666666,56624,0,0.010174303967189841,443,443,147,46421,0,87.12244838692212,allow
0,0.9166666666666666,47748,0,0.6579288865818842,161,0,30,0,0,212.89999290333355,allow
0,1.0,54234,0,2.0723684210526314,80,80,148,54234,0,15.770270163714391,allow
0,1.0,22678,0,0.24472602739726027,443,443,26,22678,0,698.9230500414211,allow
0,0.8222222222222222,35755,0,0.0699902850256677,80,80,30,35755,0,6718.39977605334,allow
0,1.25,22939,0,0.15909844216108718,443,443,31,22939,0,225.58063788449553,allow
0,0.5669565217391305,35752,0,0.02839311327520477,80,80,30,35752,1,29061.53236461559,allow
0,1.1818181818181819,22376,0,0.9314469078179697,443,443,26,22376,0,254.61537482248556,allow
0,1.2,22404,0,0.775549188156638,443,443,26,22404,0,214.46153021301805,allow
0,1.2222222222222223,38852,0,0.6327372764786795,443,443,28,38852,0,169.53570823086756,allow
0,1.0,43309,0,60.0,443,443,5,32781,0,11.99999760000048,allow
0,0.7142857142857143,16262,0,0.06930981706872677,80,80,16,16262,0,916.9374426914097,allow
0,1.0,60112,0,0.9556313993174061,443,443,16,25865,0,35.74999776562514,allow
0,1.0,8160,0,1.6650717703349283,80,80,84,8160,0,19.88095214427438,allow
0,1.0,56828,0,66.0,53156,53156,5,12395,0,13.199997360000527,allow
0,1.25,53660,0,1.6363636363636365,18599,18599,16,61340,0,30.749998078125117,allow
0,1.5,56979,0,1.8666666666666667,80,80,35,46084,0,6.114285539591842,allow
0,0.75,55645,0,0.7734806629834254,18904,18904,6,52547,0,53.33332444444592,allow
0,1.1263157894736842,51077,0,0.19915968987449512,13021,13021,387,36103,0,400.45477932699026,allow
0,2.0,51874,0,70.0,43161,43161,8,58126,0,8.749998906250138,allow
0,0.6666666666666666,27005,0,0.08273145108338804,27016,27016,30,32182,0,54.93333150222228,allow
0,0.9411764705882353,57577,0,1.1683394160583942,443,443,256,53525,0,18.562499927490236,allow
0,1.5,56977,0,1.8666666666666667,80,80,35,20065,0,6.114285539591842,allow
0,0.5,64216,0,0.8264462809917356,53,53,30,64216,0,7.333333088888897,allow
0,0.8709677419354839,61053,0,0.0776163178242901,443,443,18,61053,0,2245.27765304013,allow
0,0.8333333333333334,8485,0,0.7207207207207207,80,80,84,8485,0,6.809523728458051,allow
0,0.9615384615384616,41528,0,0.641406071673134,161,0,30,0,0,479.3666506877783,allow
0,1.0,53132,1,66.0,22448,0,90,0,0,0.7333333251851853,allow
0,0.5,50265,0,0.44879518072289154,38203,38203,1200,29229,0,0.3999999996666666,allow
0,2.0,53685,0,70.0,38978,38978,8,44279,0,8.749998906250138,allow
0,2.0,43308,0,120.0,443,443,5,4843,0,23.99999520000096,allow
0,2.0,53681,0,70.0,31466,31466,8,64750,0,8.749998906250138,allow
0,0.75,57878,0,0.10556891025641026,80,80,75,49228,0,73.57333235235556,allow
0,1.2272727272727273,54028,0,0.6201572968249345,443,443,197,7656,0,56.46192864740138,allow
0,0.6666666666666666,27005,0,0.08484848484848485,27015,27015,30,49049,0,53.66666487777783,allow
0,0.875,64091,0,0.5805043646944714,443,443,136,50015,0,23.955882176794983,allow
0,0.75,60306,0,0.27762923351158647,443,443,136,16522,0,21.073529256812286,allow
0,0.21428571428571427,55288,0,0.10828385637545943,443,443,139,7334,0,112.7985603395787,allow
0,0.6666666666666666,27005,0,0.0825147347740668,30002,30002,31,14816,0,53.29032086160255,allow
0,1.0,61276,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,34273,0,146.0,36829,0,0,0,0,146000000.0,deny
0,1.0,56357,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,50341,0,62.0,37965,0,0,0,0,62000000.0,deny
0,1.0,54028,0,66.0,37965,0,0,0,0,66000000.0,deny
0,1.0,49191,0,62.0,35440,0,0,0,0,62000000.0,deny
0,1.0,54869,0,146.0,35440,0,0,0,0,146000000.0,deny
0,1.105263157894737,53294,0,1.2282671272308578,443,443,97,27871,0,79.79381361037306,allow
0,1.2,23066,0,0.7751592356687899,443,443,25,23066,0,222.91999108320036,allow
0,1.5,56980,0,1.8666666666666667,80,80,35,6065,0,6.114285539591842,allow
0,1.0,7660,0,0.7372959655066215,443,443,82,7660,0,68.78048696609163,allow
0,1.0,56670,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,61268,0,70.0,445,0,0,0,0,70000000.0,drop
0,1.0,37662,0,60.0,2323,0,0,0,0,60000000.0,deny
0,1.0,6712,0,60.0,5632,0,0,0,0,60000000.0,deny
0,1.0,55373,0,66.0,1,0,0,0,0,66000000.0,deny
0,1.0,56662,0,66.0,445,0,0,0,0,66000000.0,drop
0,1.0,56339,0,70.0,445,0,0,0,0,70000000.0,drop
0,0.6666666666666666,50025,0,0.28776978417266186,53,53,59,43960,0,9.084745608733126,allow
0,1.2,49760,0,1.28,1443,1443,15,52471,0,41.7333305511113,allow
0,0.7913043478260869,60375,0,0.05320558618963001,80,80,33,60375,0,5226.45438707714,allow
0,0.711340206185567,35754,0,0.08126694337657564,80,80,30,35754,0,4706.433176452228,allow
0,1.0,49928,0,0.34821557578384627,443,443,81,22562,0,115.18518376314589,allow
0,0.7272727272727273,7797,0,0.8958868894601543,443,443,82,7797,0,17.97560953688281,allow
0,0.5,43156,0,0.8571428571428571,53,53,29,17212,0,5.793103248513681,allow
0,0.5,65001,0,0.5306122448979592,53,53,30,54840,0,7.466666417777786,allow
0,0.43469233673084184,58278,0,0.029937312904931814,443,443,192,51446,1,38279.749800626305,allow
0,0.5,35094,0,0.3381294964028777,53,53,30,9610,0,12.366666254444457,allow
0,1.4545454545454546,40941,0,0.28593934619929107,443,443,48,61408,0,204.0416624157987,allow
0,0.8888888888888888,38936,0,0.1497545008183306,80,80,20,38936,0,421.44997892750104,allow
0,0.9,53278,0,0.22023771690078178,443,443,30,21560,0,1279.8332906722237,allow
0,0.5,2777,0,1.0153846153846153,23,23,4,2777,0,32.49999187500203,allow
0,0.9130434782608695,56602,0,0.1842831486267467,443,443,31,24699,0,872.0967460613953,allow
0,0.45454545454545453,56799,0,0.259840992825286,443,443,506,31346,0,12.837944638660188,allow
0,2.0,53682,0,70.0,20884,20884,7,39828,0,9.999998571428776,allow
0,0.768595041322314,60376,0,0.0639140971890534,80,80,33,60376,0,5467.424076744725,allow
0,2.0,53686,0,70.0,8999,8999,7,46759,0,9.999998571428776,allow
0,0.7066666666666667,35751,0,0.04725815584302452,80,80,31,35751,1,10858.54803682103,allow
0,1.0,27005,0,0.1672196416721964,27015,27015,32,42995,0,54.93749828320318,allow
0,0.5,49229,0,0.8208955223880597,53,53,29,37715,0,8.37931005588586,allow
0,0.5,59222,0,0.8958333333333334,53,53,30,30617,0,6.033333132222229,allow
0,1.0,53102,1,70.0,53,53,30,13819,0,2.333333255555558,allow
0,0.5,57388,0,0.47513812154696133,53,53,30,31918,0,8.86666637111112,allow
0,1.125,42487,0,0.22414224893563736,443,443,29,53584,0,168.51723556837118,allow
0,1.1666666666666667,49940,0,0.2145457855452394,443,443,18,49940,0,741.2221810432121,allow
0,1.25,61040,0,0.45576407506702415,443,443,17,61040,0,287.41174779930896,allow
0,1.25,57373,0,0.19748615253515125,443,443,15,61209,0,374.6666416888906,allow
0,1.25,56989,0,1.3632286995515694,80,80,35,28425,0,15.028570999183687,allow
0,0.5,6881,0,0.9752066115702479,6881,6881,1200,56925,0,0.19833333316805554,allow
0,1.1428571428571428,50494,0,3.062992125984252,80,80,27,52508,0,668.851827079562,allow
0,0.5,56658,0,0.7916666666666666,53,53,30,56658,0,8.566666381111121,allow
0,0.45692883895131087,59743,0,0.01987365178351522,80,80,90,42514,1,9063.866565957038,allow
0,1.0,50508,0,0.3223558111169193,443,443,25,58389,0,303.51998785920046,allow
0,2.0,51873,0,70.0,19311,19311,7,58554,0,9.999998571428776,allow
0,0.579092159559835,54961,0,0.03122728656989138,443,443,257,58980,0,3952.766521584566,allow
0,1.1,56659,0,0.3384819797375851,443,443,15,54837,0,537.199964186669,allow
0,0.6666666666666666,49523,0,0.4189189189189189,53,53,43,19380,0,7.302325411573828,allow
0,0.5769230769230769,7928,0,0.13173757316327422,80,80,83,7928,0,312.15662274510095,allow
0,1.1216216216216217,37941,0,0.311187490557486,443,443,182,61204,0,381.4780198819889,allow
0,1.0555555555555556,50474,0,1.1239850779021285,80,80,27,43879,0,716.9258993731148,allow
0,1.5,56987,0,1.8666666666666667,80,80,35,45961,0,6.114285539591842,allow
0,1.5,56986,0,1.8666666666666667,80,80,35,18351,0,6.114285539591842,allow
0,1.5,56984,0,1.8666666666666667,80,80,35,27269,0,6.114285539591842,allow
0,1.5,23023,0,2.6277955271565494,80,80,26,23023,0,87.30768894970427,allow
0,0.7272727272727273,8167,0,0.8958868894601543,443,443,82,8167,0,17.97560953688281,allow
0,0.9090909090909091,40806,0,1.0289855072463767,8000,8000,300,49174,0,4.196666652677778,allow
0,0.5,51481,0,0.8571428571428571,53,53,30,20508,0,5.59999981333334,allow
0,0.8205128205128205,55952,0,1.049219079780498,443,443,213,28479,0,113.95305110820163,allow
0,0.9971223021582734,51073,0,0.8260730534884448,80,80,390,13586,0,1347.1102529561276,allow
0,0.875,50408,0,0.3515962036238136,7000,7000,18,50408,0,173.99999033333387,allow
0,0.5,48105,0,0.6751592356687898,53,53,33,48105,0,7.939393698806252,allow
0,2.0,51875,0,70.0,25072,25072,7,31017,0,9.999998571428776,allow
0,0.5,4956,0,0.6721311475409836,53,53,30,4956,0,6.766666441111118,allow
0,0.9642857142857143,60399,0,0.37948755597973716,161,0,30,0,0,626.299979123334,allow
0,1.1428571428571428,53125,0,0.906187624750499,10693,10693,21,11015,0,45.42856926530622,allow
0,3.0,51856,0,136.0,62841,62841,13,45068,0,10.461537656804797,allow
0,1.0,51855,0,70.0,23268,23268,5,16577,0,13.999997200000559,allow
0,1.2352941176470589,62439,0,2.1298401078790214,443,443,45,26291,0,361.0222141995064,allow
0,0.95,32967,0,0.07444991459861348,80,80,18,37431,0,1188.166600657411,allow
0,0.5,22,0,1.1475409836065573,15260,15260,15,22,0,8.666666088888928,allow
0,0.8333333333333334,8024,0,0.7207207207207207,80,80,83,8024,0,6.891566182029323,allow
0,0.5,64530,0,0.9272727272727272,53,53,30,46090,0,7.033333098888897,allow
0,0.5,38260,0,0.2465682015638575,443,443,383,50232,0,18.728459481126738,allow
0,0.7272727272727273,58847,0,0.5115384615384615,443,443,82,24312,0,38.329267825252835,allow
0,0.6,35915,0,0.1065015479876161,443,443,120,57098,0,14.883333209305556,allow
0,0.5977653631284916,60369,0,0.048635456131801105,80,80,34,60369,0,7847.588004482706,allow
0,0.6767241379310345,57066,0,0.1884500037354451,443,443,202,13444,0,2756.2871150678857,allow
0,0.6666666666666666,27005,0,0.08284023668639054,27016,27016,31,56355,0,53.09677248074927,allow
0,1.1428571428571428,43087,0,0.25800666154240326,443,443,35,6969,0,140.25713884979604,allow
0,1.1,56660,0,0.32984554060787247,443,443,15,63035,0,533.7332977511135,allow
0,1.0,13743,0,1.0194986072423398,80,80,142,13743,0,5.0985915133902004,allow
0,1.2,27563,0,1.5695652173913044,443,443,147,27563,0,8.034013550789023,allow
0,2.0,53689,0,70.0,42719,42719,7,61267,0,9.999998571428776,allow
0,0.5849056603773585,57790,0,0.22721156554119598,443,443,556,8937,0,211.60611472732714,allow
0,0.8571428571428571,10038,0,0.38248337028824836,443,443,315,58313,0,23.749206273812042,allow
0,1.2222222222222223,47120,0,0.5835625859697386,443,443,29,47120,0,158.75861521522015,allow
0,1.0,62441,0,2.0286458333333335,443,443,44,36404,0,105.70454305216948,allow
0,1.45,22592,0,0.3031881454872025,443,443,30,22592,0,967.3666344211122,allow
0,1.0,7934,0,0.8727634194831014,443,443,82,7934,0,80.4024380438727,allow
0,0.5,49502,0,0.9148936170212766,53,53,29,35075,0,6.1724135802616,allow
0,0.36607142857142855,59262,0,0.1807438130098567,80,80,15,59262,0,6300.932913271139,allow
0,1.2,23022,0,0.9006599513720042,443,443,25,23022,0,437.7199824912007,allow
0,1.5,56985,0,1.8666666666666667,80,80,35,59526,0,6.114285539591842,allow
0,0.5,57184,0,0.5251396648044693,53,53,29,36086,0,9.379310021403102,allow
0,1.4,22205,0,0.23430531732418525,443,443,30,22205,0,359.76665467444485,allow
0,0.5,43743,0,0.6853146853146853,53,53,29,43743,0,8.275861783590972,allow
0,1.5,56981,0,1.8666666666666667,80,80,35,19891,0,6.114285539591842,allow
0,0.5,43039,0,0.8571428571428571,53,53,29,27551,0,5.793103248513681,allow
0,0.5,61217,0,0.5,53,53,30,50317,0,9.366666354444455,allow
0,0.5,55552,0,0.9272727272727272,53,53,30,60195,0,7.033333098888897,allow
0,0.6666666666666666,27005,0,0.08208469055374593,28515,28515,30,30330,0,55.33333148888895,allow
0,0.6666666666666666,27005,0,0.08450704225352113,27017,27017,30,47971,0,53.86666487111117,allow
0,0.5,49182,0,0.9272727272727272,53,53,30,44371,0,7.033333098888897,allow
0,0.5,55531,0,0.5142857142857142,53,53,30,57594,0,12.333332922222235,allow
0,0.9375,60121,0,0.6501305483028721,161,0,30,0,0,273.83332420555587,allow
0,0.5,50502,0,1.032967032967033,123,123,30,1103,0,6.1333331288888955,allow
0,0.9615384615384616,33027,0,0.6626635213381943,161,0,30,0,0,516.8333161055562,allow
0,0.5,53512,0,0.8571428571428571,53,53,30,23746,0,5.59999981333334,allow
0,0.5,61567,0,0.8775510204081632,53,53,30,3917,0,6.0999997966666735,allow
0,0.9642857142857143,34044,0,0.3751946030098599,161,0,30,0,0,618.2999793900007,allow
0,0.5,6881,0,0.42492917847025496,48533,48533,1199,62658,0,0.4186822348468038,allow
0,0.7926829268292683,57791,0,0.8666087064522139,443,443,556,18201,0,54.05935242075656,allow
0,1.0,60276,0,0.871866295264624,80,80,75,60276,0,8.946666547377779,allow
0,1.5,56990,0,1.8666666666666667,80,80,35,57120,0,6.114285539591842,allow
0,0.9166666666666666,53471,0,0.6383804769828064,161,0,30,0,0,196.89999343666688,allow
0,0.5,64438,0,0.9272727272727272,53,53,30,23542,0,7.033333098888897,allow
0,22.0,56852,0,2499.0,6057,6057,300,3356,0,8.329999972233333,allow
0,0.9333333333333333,48962,0,0.6399383191981496,161,0,30,0,0,283.5666572144448,allow
0,0.5,65166,0,0.9272727272727272,53,53,30,40990,0,7.033333098888897,allow
0,1.3333333333333333,49826,0,2.2008113590263694,80,80,186,54409,0,33.93010734446179,allow
0,0.5,64679,0,0.9272727272727272,53,53,31,17226,0,6.806451393340278,allow
0,1.25,60921,0,0.45576407506702415,443,443,17,60921,0,287.41174779930896,allow
